,TWP_ID,ECODISTRICT_ID,YEAR,SumPcpn18_20,SumPcpn19_21,SumPcpn20_22,SumPcpn21_23,SumPcpn22_24,SumPcpn23_25,SumPcpn24_26,SumPcpn25_27,SumPcpn26_28,SumPcpn27_29,SumPcpn28_30,SumPcpn29_31,SumPcpn30_32,SumPcpn31_33,SumPcpn32_34,SumPcpn33_35,SumPcpn34_36,SumPcpn35_37,SumPcpn36_38,SumPcpn37_39,SumPcpn38_40,SumEGDD_C18_20,SumEGDD_C19_21,SumEGDD_C20_22,SumEGDD_C21_23,SumEGDD_C22_24,SumEGDD_C23_25,SumEGDD_C24_26,SumEGDD_C25_27,SumEGDD_C26_28,SumEGDD_C27_29,SumEGDD_C28_30,SumEGDD_C29_31,SumEGDD_C30_32,SumEGDD_C31_33,SumEGDD_C32_34,SumEGDD_C33_35,SumEGDD_C34_36,SumEGDD_C35_37,SumEGDD_C36_38,SumEGDD_C37_39,SumEGDD_C38_40,SumHeatD18_20,SumHeatD19_21,SumHeatD20_22,SumHeatD21_23,SumHeatD22_24,SumHeatD23_25,SumHeatD24_26,SumHeatD25_27,SumHeatD26_28,SumHeatD27_29,SumHeatD28_30,SumHeatD29_31,SumHeatD30_32,SumHeatD31_33,SumHeatD32_34,SumHeatD33_35,SumHeatD34_36,SumHeatD35_37,SumHeatD36_38,SumHeatD37_39,SumHeatD38_40,SumFrostD18_20,SumFrostD19_21,SumFrostD20_22,SumFrostD21_23,SumFrostD22_24,SumFrostD23_25,SumFrostD24_26,SumFrostD25_27,SumFrostD26_28,SumFrostD27_29,SumFrostD28_30,SumFrostD29_31,SumFrostD30_32,SumFrostD31_33,SumFrostD32_34,SumFrostD33_35,SumFrostD34_36,SumFrostD35_37,SumFrostD36_38,SumFrostD37_39,SumFrostD38_40,AvgSI18_20,AvgSI19_21,AvgSI20_22,AvgSI21_23,AvgSI22_24,AvgSI23_25,AvgSI24_26,AvgSI25_27,AvgSI26_28,AvgSI27_29,AvgSI28_30,AvgSI29_31,AvgSI30_32,AvgSI31_33,AvgSI32_34,AvgSI33_35,AvgSI34_36,AvgSI35_37,AvgSI36_38,AvgSI37_39,AvgSI38_40,AvgPrcnAWHC18_20,AvgPrcnAWHC19_21,AvgPrcnAWHC20_22,AvgPrcnAWHC21_23,AvgPrcnAWHC22_24,AvgPrcnAWHC23_25,AvgPrcnAWHC24_26,AvgPrcnAWHC25_27,AvgPrcnAWHC26_28,AvgPrcnAWHC27_29,AvgPrcnAWHC28_30,AvgPrcnAWHC29_31,AvgPrcnAWHC30_32,AvgPrcnAWHC31_33,AvgPrcnAWHC32_34,AvgPrcnAWHC33_35,AvgPrcnAWHC34_36,AvgPrcnAWHC35_37,AvgPrcnAWHC36_38,AvgPrcnAWHC37_39,AvgPrcnAWHC38_40,NDVI18_20,NDVI19_21,NDVI20_22,NDVI21_23,NDVI22_24,NDVI23_25,NDVI24_26,NDVI25_27,NDVI26_28,NDVI27_29,NDVI28_30,NDVI29_31,NDVI30_32,NDVI31_33,NDVI32_34,NDVI33_35,NDVI34_36,NDVI35_37,NDVI36_38,SoilMoisture23_25,SoilMoisture24_26,SoilMoisture25_27,SoilMoisture26_28,SoilMoisture27_29,SoilMoisture28_30,SoilMoisture29_31,SoilMoisture30_32,SoilMoisture31_33,SoilMoisture32_34,SoilMoisture33_35,SoilMoisture34_36,SoilMoisture35_37,SoilMoisture36_38,SoilMoisture37_39,SoilMoisture38_40,Predicted_Yield
34743,00603W1,852.0,2019,18.1,36.4,31.9,31.8,14.6,34.9,34.7,29.1,54.1,59.3,56.3,11.0,1.5,18.0,40.2,65.3,50.0,68.7,100.2,133.2,125.3,61.7,95.9,139.3,206.05,226.45,251.1,261.25,293.4,321.6,317.0,331.4,326.0,315.85,286.8,270.05,248.1,222.9,179.85,199.05,170.9,129.75,0,0,1,3,3,2,1,1,3,2,2,5,6,6,1,0,0,0,0,0,0,12,8,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,5,0.705238095238095,0.707142857142857,0.665238095238096,0.611904761904762,0.574761904761905,0.47952380952381,0.373333333333333,0.281428571428571,0.252857142857143,0.232857142857143,0.233809523809524,0.364761904761905,0.608095238095238,0.718571428571429,0.797619047619048,0.720476190476191,0.716666666666667,0.630476190476191,0.603333333333333,0.573333333333333,0.556190476190476,0.412857142857143,0.412857142857143,0.431428571428571,0.428095238095238,0.408095238095238,0.374761904761905,0.340952380952381,0.288095238095238,0.248571428571429,0.226666666666667,0.197619047619048,0.13047619047619,0.0566666666666668,0.039047619047619,0.0433333333333333,0.107619047619048,0.16,0.259047619047619,0.343333333333333,0.483809523809524,0.634761904761905,0.246016083333333,0.256616098333333,0.286539409166667,0.3332317325,0.3981185575,0.48976518,0.58906663,0.674549406666667,0.74266112,0.797660736666667,0.823110446666667,0.787852533333333,0.697996233333333,0.597355266666667,0.517761033333333,0.470520036666667,0.438137226666667,0.42190126,0.417461896666667,12.585858980814669,12.687934239705456,12.48795827229823,10.4639552434286,12.152653376261446,10.784487247467093,8.006839513778738,3.830493688583426,6.365468263626151,7.552049160003714,12.46562178929652,13.757251580556286,18.50078900655116,17.96518135070806,23.09163856506353,28.75064722696945,1089.6503942508577
38566,00604W1,852.0,2020,12.8,29.1,28.5,63.2,41.9,48.5,11.1,50.7,49.3,79.2,37.0,31.8,3.4,14.5,20.8,23.0,17.2,18.4,13.8,9.4,4.1,56.55,122.25,178.6,251.35,236.35,267.15,284.45,335.1,350.4,340.4,311.65,302.05,298.35,288.55,298.65,293.55,266.3,192.1,145.45,144.45,129.35,0,0,0,2,2,4,4,8,6,4,2,2,2,1,4,5,4,1,0,1,1,16,13,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,9,0.648571428571429,0.666666666666667,0.627619047619048,0.577142857142857,0.501428571428571,0.415714285714286,0.292380952380952,0.190952380952381,0.104761904761905,0.0666666666666665,0.0433333333333333,0.11,0.273333333333333,0.426190476190476,0.646666666666667,0.764761904761905,0.860952380952381,0.835238095238095,0.80952380952381,0.807619047619048,0.815238095238095,0.696666666666667,0.679047619047619,0.68,0.678095238095238,0.705714285714286,0.695238095238095,0.659047619047619,0.596666666666667,0.536190476190476,0.511904761904762,0.43952380952381,0.349047619047619,0.228571428571429,0.147619047619048,0.117142857142857,0.116190476190476,0.130952380952381,0.144761904761905,0.158095238095238,0.159047619047619,0.154285714285714,0.26407892,0.27408072,0.301445746666667,0.338375293333333,0.394966526666667,0.477587553333333,0.5881054,0.698205086666667,0.762705286666667,0.806436273333333,0.830558373333333,0.843132906666667,0.81967498,0.77463328,0.720840966666667,0.659345866666667,0.59014798,0.50741226,0.423169813333333,14.521430015564016,15.87632528940842,13.167821566263887,14.678940455118868,15.578152656555227,14.218940734863333,11.33222802480067,7.42126782735194,7.0023946762085485,9.984165191650442,11.694197018941296,14.251628557841036,12.773583412170462,12.474171002705944,8.999239921569876,9.052462577819876,1130.953042475861
23058,00304W1,852.0,2016,11.0,50.7,78.7,107.3,116.5,113.9,82.8,60.1,76.3,105.6,80.6,76.7,48.6,65.3,27.1,74.3,65.9,71.8,37.5,28.0,25.4,186.65,194.65,238.2,247.4,269.15,283.85,289.65,286.65,292.55,322.25,327.8,334.65,318.85,315.5,310.35,299.95,271.15,230.9,199.35,177.2,146.95,1,0,0,1,1,1,0,1,1,2,1,2,1,2,2,2,1,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.657142857142857,0.607619047619048,0.531904761904762,0.412857142857143,0.283333333333333,0.163333333333333,0.0776190476190476,0.0342857142857143,0.0,0.0,0.0,0.0,0.106190476190476,0.33047619047619,0.546190476190476,0.653333333333333,0.619047619047619,0.593333333333333,0.555714285714286,0.557619047619048,0.56,0.532380952380953,0.546190476190476,0.601904761904762,0.671428571428571,0.731428571428571,0.77047619047619,0.789047619047619,0.751428571428571,0.734285714285714,0.727619047619048,0.716190476190476,0.67,0.616666666666667,0.596190476190476,0.581904761904762,0.58047619047619,0.644285714285714,0.706190476190476,0.772380952380952,0.789047619047619,0.805238095238095,0.322118393333333,0.350610316666667,0.416392593333333,0.49869269,0.592198826666667,0.65052559,0.693137983333333,0.72380092,0.767272936666667,0.800689053333333,0.806039366666667,0.782952333333333,0.737755683333333,0.68619885,0.62742215,0.574365186666667,0.534080646666667,0.50014308,0.470432133333333,19.565808614095072,18.90546671549481,18.89986546834312,22.412363052368185,25.50192960103355,24.430353800455748,23.212340037028014,22.532898585001647,23.35176531473797,21.41342290242515,19.87402598063153,23.23512395222984,24.213494618733744,25.374363581339537,23.071935017903662,22.1389789581299,982.7939174116768
15656,00605W1,852.0,2014,24.6,24.7,23.9,36.0,57.3,64.8,98.4,70.9,73.7,26.7,28.0,13.3,13.5,29.2,74.1,122.3,118.4,75.7,40.5,20.3,23.7,50.25,105.95,187.2,246.8,253.05,231.75,245.65,268.35,273.05,277.8,275.5,281.0,293.9,307.3,314.05,276.5,243.6,170.35,151.4,165.4,159.8,0,2,3,3,1,0,0,1,1,2,1,1,1,2,2,1,0,0,0,1,1,13,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,5,0.628095238095238,0.657619047619048,0.659523809523809,0.643809523809524,0.591428571428571,0.533809523809524,0.433333333333333,0.294285714285714,0.183333333333333,0.123333333333333,0.104761904761905,0.109523809523809,0.19,0.386190476190476,0.422857142857143,0.364285714285714,0.331904761904762,0.437619047619048,0.569047619047619,0.582380952380952,0.588095238095238,0.476190476190476,0.459047619047619,0.456190476190476,0.460952380952381,0.465714285714286,0.498095238095238,0.549523809523809,0.609047619047619,0.601428571428571,0.547142857142857,0.456190476190476,0.356190476190476,0.248571428571429,0.157619047619048,0.143333333333333,0.216190476190476,0.365714285714285,0.476190476190476,0.533809523809524,0.533809523809524,0.540952380952381,0.260865993333333,0.272679026666667,0.302695846666667,0.354522946666667,0.433272853333333,0.5200502,0.5990447,0.6643917,0.709187166666667,0.733198876666667,0.750035723333333,0.757084606666667,0.778928363333333,0.77164155,0.744227983333333,0.68598455,0.622886403333333,0.559347693333333,0.49168845,18.24271774291997,21.454978307088265,25.2548955281576,20.917593320210823,17.574307441711472,14.000492413838757,12.084426879882862,9.896598815918018,7.533498128255258,10.728442509969126,16.137575149536183,21.846007029215546,20.83487955729172,18.8585020701091,16.56937599182134,17.472070693969776,1140.0381550910104
30693,00303W1,852.0,2018,35.5,41.1,54.4,22.3,43.8,34.1,65.3,47.4,65.7,53.5,42.0,27.9,7.8,7.8,17.0,23.2,32.7,27.1,39.2,38.8,46.2,152.3,225.75,267.55,312.2,293.75,317.45,331.25,344.15,349.7,343.8,325.15,300.1,320.45,327.05,324.15,284.2,261.05,232.8,167.0,102.2,39.85,2,5,5,4,1,3,4,6,6,6,4,3,7,9,8,3,1,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,0.710952380952381,0.63,0.532380952380952,0.41047619047619,0.307142857142857,0.216190476190476,0.203333333333333,0.205238095238095,0.263333333333334,0.329047619047619,0.433333333333334,0.600476190476191,0.755238095238095,0.904285714285714,0.925714285714286,0.84952380952381,0.775714285714286,0.658571428571429,0.642380952380952,0.592857142857143,0.575238095238095,0.635714285714286,0.665714285714286,0.699523809523809,0.66,0.585238095238095,0.468095238095238,0.37,0.280476190476191,0.220952380952381,0.183333333333333,0.131904761904762,0.0871428571428571,0.0533333333333334,0.0338095238095238,0.0395238095238095,0.0871428571428572,0.131904761904762,0.198095238095238,0.236190476190476,0.315238095238095,0.396190476190476,0.258078295,0.287609531666667,0.3291155,0.39454591,0.489957093333333,0.597651893333333,0.688968096666667,0.75897228,0.789556656666667,0.796024676666667,0.770060643333333,0.740824366666667,0.680380983333333,0.599081096666667,0.50554942,0.42765127,0.37819499,0.364514133333333,0.37158005,9.900055090586363,11.255850791931172,10.286051750183123,10.82067871093752,10.771479288736998,10.623271306355813,8.614997545878111,7.463127613067646,5.466707388559996,4.8434326648712345,8.259776830673237,9.405758301417052,13.609792073567728,13.788596471150736,18.072278976440447,17.93348693847658,1174.08386198877
15489,00404W1,852.0,2014,41.0,34.8,22.7,34.5,42.6,58.8,75.9,66.8,60.4,26.4,39.8,30.0,30.0,8.9,84.2,104.1,95.9,22.5,10.1,12.3,15.7,56.15,117.85,201.6,262.15,268.6,247.9,259.75,278.1,282.75,291.3,294.2,302.1,317.65,325.65,328.65,286.35,260.9,191.2,180.25,188.4,178.85,0,1,2,2,1,0,0,1,1,2,1,1,1,2,2,1,0,0,0,1,1,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,0.580476190476191,0.586666666666667,0.600476190476191,0.580476190476191,0.547142857142857,0.497619047619048,0.376666666666667,0.246190476190476,0.133809523809524,0.111904761904762,0.0914285714285713,0.0876190476190476,0.153333333333333,0.33,0.421428571428571,0.480952380952381,0.486666666666667,0.57,0.633809523809524,0.656190476190476,0.66047619047619,0.597619047619048,0.604285714285714,0.597619047619048,0.591904761904762,0.580476190476191,0.591428571428572,0.606666666666667,0.632857142857143,0.607619047619047,0.534761904761905,0.455238095238095,0.366190476190476,0.275714285714286,0.165714285714286,0.14047619047619,0.217619047619048,0.327619047619048,0.38952380952381,0.387619047619048,0.372857142857143,0.371428571428572,0.234051273333333,0.244840036666667,0.277115086666667,0.34136463,0.445760971666667,0.569119625,0.664517468333333,0.72324098,0.748406433333333,0.76202476,0.771909553333333,0.78813181,0.797078156666667,0.765373943333333,0.689953216666667,0.59909275,0.523579733333333,0.457360866666667,0.40043615,19.23180611928309,23.74786567687993,27.397115071614632,20.202777862548874,15.370641390482632,12.2229286829631,10.592920621236212,9.940789222717331,7.861592292785692,11.201522509257046,15.746836344401087,21.523019154866585,20.3036499023438,18.42291768391932,16.158954620361374,17.06521924336756,1278.5172931856011
31023,00705W1,852.0,2018,18.6,26.6,53.8,36.1,59.7,51.9,82.5,66.8,64.6,44.7,28.3,13.0,2.1,2.1,23.1,25.0,34.0,25.2,41.1,39.0,41.2,145.2,215.5,252.8,298.55,286.85,309.8,319.7,331.5,341.85,331.3,311.25,283.1,307.85,318.15,314.3,274.5,249.15,221.2,154.45,88.1,29.55,2,5,5,5,2,4,4,5,4,4,3,4,8,10,9,5,3,1,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,13,0.744285714285714,0.683333333333333,0.601428571428571,0.494285714285714,0.377619047619047,0.27,0.193333333333333,0.163333333333333,0.143809523809524,0.184761904761905,0.281904761904762,0.447142857142857,0.68,0.869047619047619,0.979523809523809,0.909523809523809,0.843809523809524,0.752380952380952,0.720476190476191,0.664285714285714,0.628095238095238,0.352380952380952,0.35,0.367619047619048,0.373333333333333,0.369047619047619,0.34,0.316190476190476,0.3,0.276666666666667,0.228571428571429,0.160476190476191,0.092857142857143,0.0461904761904762,0.0185714285714286,0.0176190476190476,0.0528571428571427,0.0885714285714284,0.134761904761905,0.164285714285714,0.211428571428572,0.254761904761905,0.275694726666667,0.30017411,0.341073953333333,0.403037673333333,0.48602326,0.5670446,0.64854037,0.72169175,0.786102716666667,0.815373983333333,0.814979626666667,0.791052893333333,0.753903076666667,0.6976506,0.629397046666667,0.54925102,0.487867186666667,0.449893663333333,0.433710206666667,10.273511250813849,12.746641159057663,12.551034927368212,12.133135159810433,8.595873196919806,9.13721942901616,6.953462441762336,6.391037146250454,3.9909286499023913,3.5751407146454333,6.477322657903083,8.17125884691879,13.957445144653368,16.49186070760096,21.37003199259445,19.906829198201542,1229.9680264613326
7929,00504W1,852.0,2012,36.7,35.3,35.1,50.7,75.9,86.3,63.3,27.2,27.6,27.8,16.4,23.8,35.2,44.4,24.2,14.2,5.0,2.2,0.7,0.7,13.3,164.25,163.0,160.0,199.65,232.15,251.1,261.35,305.05,349.9,355.05,349.25,334.6,316.8,279.75,284.45,292.25,283.95,231.6,150.85,131.15,94.65,2,2,1,1,1,1,1,2,5,6,7,5,3,1,3,6,6,5,2,3,1,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,3,8,10,12,0.645714285714286,0.608571428571429,0.562857142857143,0.515714285714286,0.431904761904762,0.313333333333333,0.188571428571428,0.144761904761905,0.154285714285714,0.177619047619048,0.292857142857143,0.501428571428571,0.605714285714286,0.686666666666667,0.688095238095238,0.782380952380953,0.815238095238095,0.840952380952381,0.861904761904762,0.881428571428572,0.880952380952381,0.415714285714286,0.409047619047619,0.414761904761905,0.415714285714286,0.454761904761905,0.490476190476191,0.501904761904762,0.440952380952381,0.331428571428571,0.235238095238095,0.140952380952381,0.0838095238095237,0.0604761904761905,0.0833333333333334,0.101428571428571,0.105238095238095,0.0947619047619047,0.0819047619047619,0.0714285714285714,0.0619047619047619,0.0661904761904762,0.303710753333333,0.354982513333333,0.41612748,0.482745603333333,0.5666495,0.641177261666667,0.702222485,0.736215095,0.77585055,0.797908783333333,0.78542505,0.725209166666667,0.660663856666667,0.609594273333333,0.58700574,0.5435844,0.484602933333333,0.406381576666667,0.342876633333333,17.142882029215553,14.670427004496313,10.085836410522518,5.5858670870463625,7.978235403696753,6.929805040359554,7.68699224789943,7.944147666295426,12.0977934201559,12.206803957621313,9.629632949829158,6.516657034556128,6.015545368194637,7.084643205006974,6.501667976379451,6.999294281005916,722.8125649088602
19475,00605W1,852.0,2015,94.2,90.7,86.9,49.1,53.8,60.5,34.2,44.0,72.5,75.7,88.8,46.5,54.6,26.5,35.3,19.7,40.6,31.5,27.8,18.7,23.7,95.95,99.35,131.7,188.05,234.75,246.05,271.65,272.25,297.35,299.8,312.1,322.75,305.15,312.85,280.25,282.8,274.6,265.4,245.35,212.25,181.55,0,0,0,0,0,0,0,1,2,2,3,2,2,5,5,6,4,5,4,2,1,11,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.668095238095238,0.623333333333333,0.585238095238095,0.523333333333333,0.486666666666667,0.419047619047619,0.301428571428571,0.194761904761905,0.113809523809524,0.078095238095238,0.0352380952380951,0.0,0.0123809523809524,0.0371428571428572,0.150952380952381,0.404761904761905,0.630476190476191,0.735238095238095,0.700952380952381,0.675238095238095,0.672380952380953,0.545238095238095,0.636666666666667,0.712380952380952,0.781428571428572,0.795238095238095,0.803333333333333,0.780952380952381,0.714285714285714,0.646666666666667,0.613809523809524,0.600476190476191,0.577619047619048,0.514761904761905,0.438095238095238,0.357619047619048,0.29952380952381,0.283333333333333,0.315714285714286,0.337619047619048,0.358095238095238,0.368095238095238,0.30845548,0.32522634,0.34610958,0.395676473333333,0.477885,0.569178433333333,0.644132886666667,0.699858586666667,0.745632706666667,0.789513366666667,0.824288066666667,0.83131948,0.7948992,0.738969183333333,0.679449701666667,0.624843655,0.559512831666667,0.521135613333333,0.48537377,16.06643009185796,15.88895130157476,14.61494000752772,15.310365994771372,14.301191012064663,14.669892628987675,15.309452056884814,14.92435836791997,14.356134732564335,13.103272755940802,14.01959991455083,14.997980435689335,16.265995343526253,15.2153078715007,14.353769302368212,14.076236406962124,1006.9626663167833
4,00102W1,852.0,2010,57.2,114.7,110.5,114.0,46.2,68.1,55.9,34.9,29.6,59.5,84.6,62.7,58.7,36.4,38.4,86.6,104.2,104.4,74.2,50.9,47.8,145.4,214.35,233.9,205.8,221.95,254.0,299.7,314.95,312.05,303.55,311.05,323.75,336.55,313.0,298.35,249.95,215.75,155.25,125.15,118.0,152.7,0,0,0,0,0,0,3,4,4,1,2,3,6,5,5,2,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,3,0.501904761904762,0.466190476190476,0.411904761904762,0.285238095238095,0.170952380952381,0.0895238095238095,0.0604761904761905,0.0247619047619048,0.0,0.0071428571428571,0.0204761904761905,0.0614285714285715,0.282857142857143,0.494285714285714,0.680952380952381,0.640476190476191,0.609047619047619,0.564761904761905,0.56,0.553333333333333,0.554285714285714,0.837142857142857,0.853333333333333,0.86047619047619,0.868095238095238,0.820952380952381,0.788571428571428,0.747142857142857,0.681904761904762,0.59047619047619,0.516666666666667,0.486190476190476,0.458571428571429,0.447619047619048,0.441904761904762,0.449047619047619,0.528095238095238,0.611428571428572,0.710952380952381,0.762380952380952,0.815238095238095,0.842380952380952,0.327586803333333,0.377639803333333,0.44552727,0.52255439,0.596444143333333,0.64173389,0.648707943333333,0.655454356666667,0.68080153,0.702711623333333,0.717548266666667,0.705353933333333,0.687110908333333,0.649026665,0.585817725,0.53453045,0.48660612,0.473520816666667,0.45104942,26.402116775512685,22.744386672973626,18.496118545532216,14.28779919942219,13.283011754353833,15.72209167480468,16.05099296569823,17.556859970092763,16.612025578816723,14.480149904886872,20.46788374582925,23.893858273824048,29.156273523966465,27.695178349812817,29.255385716756177,27.19909667968749,873.1796964663315
15276,00101E1,852.0,2014,44.3,49.6,49.0,60.1,59.4,76.1,113.4,101.1,81.1,25.2,35.3,29.8,29.8,2.3,34.9,54.4,54.8,27.7,26.7,29.9,27.7,51.5,112.7,191.9,251.65,259.9,240.8,260.05,278.25,286.35,287.8,288.2,289.8,306.55,315.3,324.55,283.15,253.45,178.9,162.7,178.7,173.2,0,1,2,2,1,0,0,1,1,2,1,1,1,3,3,2,0,0,0,0,0,12,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,0.561904761904762,0.569047619047619,0.567142857142857,0.567142857142857,0.57,0.531428571428571,0.489047619047619,0.388095238095238,0.28,0.234285714285714,0.20047619047619,0.214285714285714,0.342380952380952,0.554761904761905,0.764285714285714,0.610952380952381,0.401428571428571,0.367142857142857,0.523333333333333,0.663333333333333,0.633809523809524,0.611904761904762,0.647619047619048,0.704761904761905,0.76047619047619,0.775238095238095,0.819047619047619,0.865714285714286,0.901428571428571,0.825238095238095,0.666190476190476,0.535714285714286,0.4,0.287142857142857,0.146666666666666,0.0890476190476189,0.138571428571429,0.206190476190476,0.233809523809524,0.227619047619047,0.242380952380952,0.29,0.218709776666667,0.22789899,0.252384653333333,0.292871403333333,0.339906443333333,0.43061956,0.520763268333333,0.616722125,0.646787525,0.664744033333333,0.68549695,0.724684406666667,0.761682243333333,0.75586191,0.712256286666667,0.65453048,0.595976596666667,0.54431028,0.48043235,21.84293142954509,26.899767875671387,35.047698974609375,31.360631306966145,24.63214365641276,18.85782241821289,16.070272127787273,14.13831075032552,10.3984317779541,12.179173469543455,15.950551986694334,21.38871955871582,20.75262006123861,21.83487510681152,21.24843915303548,23.67992083231608,993.7153424731373
8109,00705W1,852.0,2012,36.7,35.3,35.1,50.7,75.9,86.3,63.3,27.2,27.6,27.8,16.4,23.8,35.2,44.4,24.2,14.2,5.0,2.2,0.7,0.7,13.3,164.25,163.0,160.0,199.65,232.15,251.1,261.35,305.05,349.9,355.05,349.25,334.6,316.8,279.75,284.45,292.25,283.95,231.6,150.85,131.15,94.65,2,2,1,1,1,1,1,2,5,6,7,5,3,1,3,6,6,5,2,3,1,3,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,1,3,8,10,12,0.645714285714286,0.608571428571429,0.562857142857143,0.515714285714286,0.431904761904762,0.313333333333333,0.188571428571428,0.144761904761905,0.154285714285714,0.177619047619048,0.292857142857143,0.501428571428571,0.605714285714286,0.686666666666667,0.688095238095238,0.782380952380953,0.815238095238095,0.840952380952381,0.861904761904762,0.881428571428572,0.880952380952381,0.415714285714286,0.409047619047619,0.414761904761905,0.415714285714286,0.454761904761905,0.490476190476191,0.501904761904762,0.440952380952381,0.331428571428571,0.235238095238095,0.140952380952381,0.0838095238095237,0.0604761904761905,0.0833333333333334,0.101428571428571,0.105238095238095,0.0947619047619047,0.0819047619047619,0.0714285714285714,0.0619047619047619,0.0661904761904762,0.35753181,0.382375676666667,0.41969477,0.46310015,0.516527226666667,0.574292383333333,0.634461536666667,0.685182056666667,0.74132324,0.78615572,0.801582316666667,0.774141683333333,0.7388247,0.71187065,0.69288973,0.651098346666667,0.587731413333333,0.51526644,0.44727414,15.78776391347254,14.15522464116419,10.304634571075487,6.899463335673063,9.31349452336634,9.227566560109503,10.923542976379442,10.98975372314458,14.654585202535044,14.933706283569386,13.396309534708708,10.045879681905156,8.399434089660692,8.125864982605028,6.857700824737596,6.415596167246548,734.0365423248168
15420,00304W1,852.0,2014,41.0,34.8,22.7,34.5,42.6,58.8,75.9,66.8,60.4,26.4,39.8,30.0,30.0,8.9,84.2,104.1,95.9,22.5,10.1,12.3,15.7,56.15,117.85,201.6,262.15,268.6,247.9,259.75,278.1,282.75,291.3,294.2,302.1,317.65,325.65,328.65,286.35,260.9,191.2,180.25,188.4,178.85,0,1,2,2,1,0,0,1,1,2,1,1,1,2,2,1,0,0,0,1,1,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,0.580476190476191,0.586666666666667,0.600476190476191,0.580476190476191,0.547142857142857,0.497619047619048,0.376666666666667,0.246190476190476,0.133809523809524,0.111904761904762,0.0914285714285713,0.0876190476190476,0.153333333333333,0.33,0.421428571428571,0.480952380952381,0.486666666666667,0.57,0.633809523809524,0.656190476190476,0.66047619047619,0.597619047619048,0.604285714285714,0.597619047619048,0.591904761904762,0.580476190476191,0.591428571428572,0.606666666666667,0.632857142857143,0.607619047619047,0.534761904761905,0.455238095238095,0.366190476190476,0.275714285714286,0.165714285714286,0.14047619047619,0.217619047619048,0.327619047619048,0.38952380952381,0.387619047619048,0.372857142857143,0.371428571428572,0.248515956666667,0.262377046666667,0.293430466666667,0.341486373333333,0.411946768333333,0.490744455,0.561805658333333,0.61953026,0.669512973333333,0.702830186666667,0.735984156666667,0.757944806666667,0.779005473333333,0.76238995,0.720427091666667,0.665083775,0.610081258333333,0.546829466666667,0.4753284,18.16076660156252,23.891859054565447,29.96457990010581,24.20659701029461,17.33055051167808,12.774416923522969,11.286401748657246,10.422118345896422,8.00789451599123,9.81586201985679,13.960779984792092,17.846968015035014,17.15452226003013,15.742536226908385,14.287150700887064,15.835640271504738,1155.1247167498013
23298,00606W1,852.0,2016,10.9,89.7,114.6,143.7,76.1,86.4,51.2,54.5,59.1,76.2,61.4,43.9,32.4,42.5,33.4,43.4,38.5,48.9,49.1,43.9,22.3,168.4,177.85,218.7,226.65,249.7,265.7,270.5,270.0,274.85,308.0,310.05,314.9,296.8,291.3,285.0,276.45,252.35,215.2,184.35,164.25,139.05,1,0,0,0,0,0,0,1,1,2,1,1,0,1,2,2,1,0,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,0.64952380952381,0.592857142857143,0.518095238095238,0.427619047619048,0.302857142857143,0.188095238095238,0.0876190476190476,0.0547619047619048,0.0180952380952381,0.0,0.0,0.0014285714285714,0.0252380952380952,0.241428571428572,0.475238095238095,0.690952380952381,0.681904761904762,0.65,0.615238095238095,0.60047619047619,0.594761904761905,0.703333333333333,0.74047619047619,0.810952380952381,0.877619047619048,0.878571428571429,0.837142857142857,0.800952380952381,0.745238095238095,0.70047619047619,0.659047619047619,0.603809523809524,0.545714285714286,0.464285714285714,0.409047619047619,0.374285714285714,0.373333333333333,0.404285714285714,0.439523809523809,0.49047619047619,0.535714285714286,0.565238095238095,0.35997514,0.38642033,0.403890896666667,0.455945946666667,0.516011133333333,0.596426466666667,0.6471239,0.6947229,0.741782066666667,0.786639353333333,0.81194283,0.80905253,0.790552843333333,0.766674366666667,0.724976783333333,0.682836383333333,0.634743563333333,0.600094213333333,0.55521778,19.857830683390347,19.18108812967941,17.865552902221726,19.415229797363327,20.39540354410812,19.91769409179692,19.51303545633957,18.56395085652674,19.09216753641769,17.996741612752327,17.13048203786219,17.955580711364792,18.5019756952922,19.68828837076828,19.21954854329432,17.93759981791183,934.038367997337
